eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.99E+11,1994,10,25,,0,,217,United States,1,North America,Ohio,Columbus,39.96196,-83.002984,1,0,Livingston Avenue,"10/25/1994: Three members  of the Aryan Republican Army robbed the Columbus National Bank in Columbus, Ohio, United States.  The perpetrators left an explosive device at the bank that authorities later determined to be operable.  $3,400 was stolen.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),3,Bombing/Explosion,,,1,Business,3,Bank/Commerce,Columbus National Bank,"Columbus National Bank, Columbus Ohio",217,United States,,,,,,,,,,,,,,,,,Aryan Republican Army,,,,,,"The Aryan Republican Army robbed banks to simultaneously dispose the state of capital and to provide logistical support for their revolutionary war to overthrow the United States  government.  The money from the bank robberies was used to purchase guns, vehicles, and safehouses.  A portion of the money was also donated to various right-wing extremist causes.",0,,,0,3,3,0,,,,,,,,,,5,Firearms,3,Handgun,5,Firearms,4,Rifle/Shotgun (non-automatic),6,Explosives/Bombs/Dynamite,12,Remote Trigger,,,,,".22 caliber rifle, semi-automatic pistols, automatic assault rifle, and a plastic pipe bomb consisting of a nine-volt battery, a pager, and nails.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),3400,Money stolen,0,,,,,,,0,,,,,,,,,"The robbery took place at 11:15 AM.  Pete Langan stole the money while Scott Stedeford placed the explosive device, which was inside a lunchbox, on the floor of the bank.  Richard Guthrie drove the getaway car.","United States Court of Appeals for the Sixth Circuit, ""United States of America v. Peter Kevin Langan,"" No. 99-3146, August 30, 2001.","Mark S. Hamm, ""In Bad Company: America's Terrorist Underground,"" Northeastern University Press, 2002.","""Two Get Jail in Supremacist Plot,"" Reading Eagle, March 14, 1998.",Hewitt Project,0,0,0,0,
1.99E+11,1994,10,29,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Govt,White House,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,1,1,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,11,3,,0,,217,United States,1,North America,California,San Rafael,37.97457,-122.532474,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,5,Abortion Related,40,Clinics,,Abortion Clinic,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,11,4,,0,,217,United States,1,North America,Florida,Miami,25.764367,-80.201529,1,0,,,1,1,1,0,,,0,0,0,9,Unknown,,,,,1,Business,5,Industrial/Textiles/Factory,,Warehouse containing supplies for Cuba,217,United States,,,,,,,,,,,,,,,,,Anti-Castro Group,,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,0,,,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,0,1,
1.99E+11,1994,11,11,,0,,217,United States,1,North America,Iowa,Des Moines,41.58979,-93.615659,1,0,,"11/11/1994: Two members of the Aryan Republican Army robbed the East Des Moines National Bank in Des Moines, Iowa, United States.  $29,000 was stolen.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,East Des Moines National Bank,"East Des Moines National Bank, Des Moines Iowa",217,United States,,,,,,,,,,,,,,,,,Aryan Republican Army,,,,,,"The Aryan Republican Army robbed banks to simultaneously dispose the state of capital and to provide logistical support for their revolutionary war to overthrow the United States  government.  The money from the bank robberies was used to purchase guns, vehicles, and safehouses.  A portion of the money was also donated to various right-wing extremist causes.",0,,,0,2,2,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),29000,Money stolen,0,,,,,,,0,,,,,,,,,The robbery took place at 10:00 AM.,"Mark S. Hamm, ""In Bad Company: America's Terrorist Underground,"" Northeastern University Press, 2002.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.",,Hewitt Project,0,0,0,0,
1.99E+11,1994,11,17,,0,,217,United States,1,North America,California,Redding,40.587515,-122.392934,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,1,Gas/Oil,,Propane Storage Business,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,12,1,,0,,217,United States,1,North America,California,Los Angeles,34.05349,-118.245319,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74,Marketplace/Plaza/Square,,Shopping Mall,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,12,9,,0,,217,United States,1,North America,Ohio,Middleburg Heights,41.371738,-81.810877,1,0,,"12/9/1994: Four members of the Aryan Republican Army robbed the Third Federal Savings & Loan in Middleburg Heights, Ohio, United States.  $7,906 was stolen.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Third Federal Savings & Loan,"Third Federal Savings & Loan, Middleburg Heights Ohio",217,United States,,,,,,,,,,,,,,,,,Aryan Republican Army,,,,,,"The Aryan Republican Army robbed banks to simultaneously dispose the state of capital and to provide logistical support for their revolutionary war to overthrow the United States  government.  The money from the bank robberies was used to purchase guns, vehicles, and safehouses.  A portion of the money was also donated to various right-wing extremist causes.",0,,,0,4,4,0,,,,,,,,,,5,Firearms,3,Handgun,5,Firearms,5,Unknown Gun Type,7,Fake Weapons,,,,,,,"10-millimeter pistol, assault weapons, and a fake bomb",0,0,0,0,0,0,1,3,Minor (likely < $1 million),7906,Money stolen,0,,,,,,,0,,,,,,,,,The robbery took place at 10:00 AM.  Pete Langan entered the bank wearing a Santa Claus costume while Kevin McCarthy and Scott Stedeford entered the facility wearing elves hats.  Stedeford also carried a  fake bomb in a Christmas stocking.  Richard Guthrie drove the getaway car.,"Mark S. Hamm, ""In Bad Company: America's Terrorist Underground,"" Northeastern University Press, 2002.","""Two Get Jail in Supremacist Plot,"" Reading Eagle, March 14, 1998.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,
1.99E+11,1994,12,10,,0,,217,United States,1,North America,South Dakota,Rapid City,44.081165,-103.230889,1,0,,"12/10/1994: Unknown perpetrators set a fire at a Planned Parenthood facility being constructed in Rapid City, South Dakota, United States.  There were no casualties, but the unfinished building sustained $1,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,"Planned Parenthood clinic in Rapid City, South Dakota",217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in South Dakota.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1000,Interior walls and water heater damaged,0,,,,,,,0,,,,,,,,,"The facility was being constructed by the Planned Parenthood of Minnesota.  Abortions would not have been performed at the clinic, however the decision to build a Planned Parenthood clinic in Rapid City was protested by many anti-abortion activists.","Kurt Chandler, ""Arson Suspected at Planned Parenthood Clinic in South Dakota,"" Star Tribune, December 13, 1994.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.","Clinic Defense & Research, ""1991 - 1994 Chronicle of Clinic Violence,"" Planned Parenthood Federation of America, Inc.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1994,12,10,,0,,217,United States,1,North America,New Jersey,Caldwell,40.841437,-74.276645,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,Young & Rublican Advertising Agency,Executive Thomas Mosser,217,United States,,,,,,,,,,,,,,,,,Anti-Technology extremists,,,,,,,0,,,1,1,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Letter bomb,1,1,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,12,13,,0,,217,United States,1,North America,Virginia,Newport News,36.980292,-76.427556,1,0,Flare dropped through mail slot.,"12/13/1994: Jennifer Spearle and Ryan Clark Martin ignited a flare at the Peninsula Medical Center for Women in Newport News, Virginia, United States.  There were no casualties, but the abortion clinic sustained $400 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Peninsula Medical Center for Women,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Virginia.,0,,,0,2,2,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Flare,0,0,0,0,0,0,1,3,Minor (likely < $1 million),400,Carpet damaged,0,,,,,,,0,,,,,,,,,,"Dave Schleck, ""Peninsula Incident Included In Abortion Clinic Investigation,"" Daily Press, March 2, 1996.","""Pair Arrested in Anti-Abortion Arsons,"" United Press International, March 26, 1996.","""Abortion Foe Admits Arson Attempt,"" Washington Post, November 5, 1996.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1994,12,14,,0,,217,United States,1,North America,New York,Albany,42.651445,-73.755254,1,0,,,1,1,1,-9,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,8,Educational Institution,49,School/University/Educational Building,State Univeristy of New York-Albany,University Students,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,1,1,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,1,,,1,,,,,1,35,35,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,12,14,"December 14-15, 1994",0,,217,United States,1,North America,Kansas,Kansas City,39.11338,-94.626824,1,0,Firebomb thrown off roof of the building,"12/14/1994: In a series of related attacks, unknown perpetrators threw a firebomb at the Central Family Medicine clinic in Kansas City, Kansas.  There were no casualties but the abortion clinic sustained around $1,000 in damages.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Central Family Medicine clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Kansas City.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1000,Roof damaged,0,,,,,,,0,,,,,,,,,This is part of a multiple attack with 199412140014.  This incident occurred five hours earlier.  The two abortion clinics were six miles apart.,"""Feds Investigating Attacks on Two Abortion Clinics,"" Associated Press, December 16, 1994.","""2 Kansas City Abortion Clinics Firebombed,"" Salt Lake Tribune, December 16, 1994.","""News Digest,"" Dayton Daily News, December 17, 1994.",Anti-Abortion Project 2010,-9,-9,0,-9,"199412140013, 199412140014"
1.99E+11,1994,12,14,"December 14-15, 1994",0,,217,United States,1,North America,Missouri,Kansas City,39.10296,-94.583062,1,0,Incendiary device placed at front door,"12/14/1994: In a series of related attacks, unknown perpetrators attempted to light a firebomb in front of the Planned Parenthood of Greater Kansas City in Kansas City, Missouri, however, the incendiary device failed to ignite.",1,1,1,0,,,1,0,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,Planned Parenthood of Greater Kansas City,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Kansas City.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Incendiary device consisting of two 5-gallon water jugs placed in a plastic basket decorated with a Christmas ribbon,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,This is part of a multiple attack with 199412140013.  This incident occurred five hours later.  The two abortion clinics were six miles apart.,"""Feds Investigating Attacks on Two Abortion Clinics,"" Associated Press, December 16, 1994.","""2 Kansas City Abortion Clinics Firebombed,"" Salt Lake Tribune, December 16, 1994.","""News Digest,"" Dayton Daily News, December 17, 1994.",Anti-Abortion Project 2010,-9,-9,0,-9,"199412140014, 199412140013"
1.99E+11,1994,12,22,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,19,Transportation,102,Subway,Govt,Subway System,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,,0,,,0,48,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99E+11,1994,12,27,,0,,217,United States,1,North America,Missouri,Maryland Heights,38.716635,-90.436829,1,0,,"12/27/1994: Four members of the Aryan Republican Army robbed the Commercial Bank in Maryland Heights, Missouri, United States.  Before leaving the bank, one of the perpetrators set off a smoke grenade.  $30,144 was stolen.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Commercial Bank,"Commercial Bank, Maryland Heights Missouri",217,United States,,,,,,,,,,,,,,,,,Aryan Republican Army,,,,,,"The Aryan Republican Army robbed banks to simultaneously dispose the state of capital and to provide logistical support for their revolutionary war to overthrow the United States  government.  The money from the bank robberies was used to purchase guns, vehicles, and safehouses.  A portion of the money was also donated to various right-wing extremist causes.",0,,,0,4,4,0,,,,,,,,,,5,Firearms,3,Handgun,7,Fake Weapons,,,11,Sabotage Equipment,,,,,,,"Taurus 9-millimeter pistol, Ruger 9-millimeter handgun, fake bomb, and a smoke grenade",0,0,0,0,0,0,1,3,Minor (likely < $1 million),30144,Money stolen,0,,,,,,,0,,,,,,,,,"The robbery took place at 9:30 AM and lasted forty-five seconds.  Pete Langan and Kevin McCarthy entered the bank wearing FBI jackets.  Langan stole the money while McCarthy, carrying a fake bomb, covered the lobby of the bank.  Scot Stedeford drove the getaway car and the perpetrators subsequently switched into a second car driven by Richard Guthrie.","Mark S. Hamm, ""In Bad Company: America's Terrorist Underground,"" Northeastern University Press, 2002.","""Two Get Jail in Supremacist Plot,"" Reading Eagle, March 14, 1998.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,
1.99E+11,1994,12,30,,0,,217,United States,1,North America,Massachusetts,Brookline,42.331779,-71.121182,1,0,,"12/30/1994:  As part of a multiple attack, John Salvi III entered the Planned Parenthood League of Massachusetts clinic in Brookline, Massachusetts, United States, and fired at employees, patients, and visitors within the abortion facility.  Shannon Lowney, a receptionist at the clinic, was shot and killed and Anjana Agrawal, Antonio Hernandez, and Brian Murray were injured.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,Planned Parenthood League of Massachusetts,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,"To protest the practice of abortion and to sabotage abortion facilities operating in Massachusetts.  Specifically, it is believed that Salvi wanted to defend the lives of unborn babies.",0,,,0,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,.22 caliber semi-automatic rifle,1,1,0,3,3,0,0,,,,,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with (199412300008).  The attack began at 10:20 AM.  Ten minutes later, Salvi fired shots into the Preterm Health Services clinic two miles away.  The next day, Salvi attacked a clinic in Norfolk, Virginia(199412310011).","Sara Rimer, ""Killer of Two Abortion Clinic Workers Is Found Dead of Asphyxiation in Prison Cell,"" New York Times, November 30, 1996.","Robert Pear, ""Authorities Seeking Motive For Attacks At Abortion Clinics,"" New York Times, January 2, 1995.","Patricia Baird-Windle and Eleanor J. Bader, ""Targets of Hatred: Anti-Abortion Terrorism,"" Palgrave, 2001.",Anti-Abortion Project 2010,-9,-9,0,-9,"199412300007, 199412300008"
1.99E+11,1994,12,30,,0,,217,United States,1,North America,Massachusetts,Brookline,42.331779,-71.121182,1,0,,"12/30/1994:  As part of a multiple attack, John Salvi III entered the Preterm Health Services in Brookline, Massachusetts, United States, and fired at employees, patients, and visitors within the abortion facility.  Leanne Nichols, a receptionist at the clinic, was shot and killed and Jane Sauer and Richard J. Seron were injured.  Seron was able to scare Salvi away by firing at him with his own gun.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,5,Abortion Related,40,Clinics,,Preterm Health Services,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,"To protest the practice of abortion and to sabotage abortion facilities operating in Massachusetts.  Specifically, it is believed that Salvi wanted to defend the lives of unborn babies.",0,,,0,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,.22 caliber semi-automatic rifle,1,1,0,2,2,0,0,,,,,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with (199412300007).  The attack began at 10:30 AM.  Ten minutes earlier, Salvi fired shots into the Planned Parenthood Clinic two miles away.  The next day, Salvi attacked a clinic in Norfolk, Virginia (199412310011).","Sara Rimer, ""Killer of Two Abortion Clinic Workers Is Found Dead of Asphyxiation in Prison Cell,"" New York Times, November 30, 1996.","Robert Pear, ""Authorities Seeking Motive For Attacks At Abortion Clinics,"" New York Times, January 2, 1995.","Patricia Baird-Windle and Eleanor J. Bader, ""Targets of Hatred: Anti-Abortion Terrorism,"" Palgrave, 2001.",Anti-Abortion Project 2010,-9,-9,0,-9,"199412300008, 199412300007"
1.99E+11,1994,12,31,,0,,217,United States,1,North America,Virginia,Norfolk,36.846825,-76.285069,1,0,Shots fired at lobby in the rear of the building,"12/31/1994: John Salvi III approached the Norfolk's Hillcrest Clinic in Norfolk, Virginia, United States, and began firing shots at the abortion facility before his gun jammed and he drove away.  There were no casualties, but all windows in the lobby of the building were shattered.  Salvi was captured by authorities shortly after the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,5,Abortion Related,40,Clinics,,Norfolk's Hillcrest Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,"To protest the practice of abortion and to sabotage abortion facilities operating in Virginia  Specifically, it is believed that Salvi wanted to defend the lives of unborn babies.",0,,,0,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,.22 caliber semi-automatic rifle,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,All windows in lobby were shattered,0,,,,,,,0,,,,,,,,,"One day before this incident, Salvi attacked two abortion clinics in Brookline, Massachusetts (199412300007 and 199412300008).  The Norfolk's Hillcrest Clinic had previously been the target of many protests.","Sara Rimer, ""Killer of Two Abortion Clinic Workers Is Found Dead of Asphyxiation in Prison Cell,"" New York Times, November 30, 1996.","Robert Pear, ""Authorities Seeking Motive For Attacks At Abortion Clinics,"" New York Times, January 2, 1995.","Patricia Baird-Windle and Eleanor J. Bader, ""Targets of Hatred: Anti-Abortion Terrorism,"" Palgrave, 2001.",Anti-Abortion Project 2010,-9,-9,0,-9,
